Date,Temp,Weeks,Weeks2
18/08/2019,30.659,0,NA
18/08/2019,30.457,0,NA
18/08/2019,30.963,0,NA
18/08/2019,31.064,0,NA
18/08/2019,30.963,0,NA
18/08/2019,30.963,0,NA
18/08/2019,31.166,0,NA
18/08/2019,31.268,0,NA
18/08/2019,31.676,0,NA
18/08/2019,31.88,0,NA
18/08/2019,31.268,0,NA
18/08/2019,30.963,0,NA
19/08/2019,31.064,0,NA
19/08/2019,30.963,0,NA
19/08/2019,30.862,0,NA
19/08/2019,30.862,0,NA
19/08/2019,30.963,0,NA
19/08/2019,31.166,0,NA
19/08/2019,31.268,0,NA
19/08/2019,31.166,0,NA
19/08/2019,31.574,0,NA
19/08/2019,31.472,0,NA
19/08/2019,31.166,0,NA
19/08/2019,31.166,0,NA
20/08/2019,31.064,0,NA
20/08/2019,31.064,0,NA
20/08/2019,30.963,0,NA
20/08/2019,30.862,0,NA
20/08/2019,30.862,0,NA
20/08/2019,31.064,0,NA
20/08/2019,31.268,0,NA
20/08/2019,31.166,0,NA
20/08/2019,31.166,0,NA
20/08/2019,30.963,0,NA
20/08/2019,30.862,0,NA
20/08/2019,30.862,0,NA
21/08/2019,30.862,0,NA
21/08/2019,30.862,0,NA
21/08/2019,30.862,0,NA
21/08/2019,30.659,0,NA
21/08/2019,30.659,0,NA
21/08/2019,30.659,0,NA
21/08/2019,30.659,0,NA
21/08/2019,31.166,0,NA
21/08/2019,31.166,0,NA
21/08/2019,31.064,0,NA
21/08/2019,30.862,0,NA
21/08/2019,30.862,0,NA
22/08/2019,30.659,0,NA
22/08/2019,30.255,0,NA
22/08/2019,30.558,0,NA
22/08/2019,30.76,0,NA
22/08/2019,30.76,0,NA
22/08/2019,30.963,0,NA
22/08/2019,30.862,0,NA
22/08/2019,30.963,0,NA
22/08/2019,31.166,0,NA
22/08/2019,30.963,0,NA
22/08/2019,30.963,0,NA
22/08/2019,30.963,0,NA
23/08/2019,30.862,0,NA
23/08/2019,30.659,0,NA
23/08/2019,30.558,0,NA
23/08/2019,30.558,0,NA
23/08/2019,30.659,0,NA
23/08/2019,30.659,0,NA
23/08/2019,30.76,0,NA
23/08/2019,30.76,0,NA
23/08/2019,30.76,0,NA
23/08/2019,30.862,0,NA
23/08/2019,30.862,0,NA
23/08/2019,30.862,0,NA
24/08/2019,30.862,0,NA
24/08/2019,30.862,0,NA
24/08/2019,30.862,0,NA
24/08/2019,30.862,0,NA
24/08/2019,30.76,0,NA
24/08/2019,30.76,0,NA
24/08/2019,30.76,0,NA
24/08/2019,30.558,0,NA
24/08/2019,29.953,0,NA
24/08/2019,29.452,0,NA
24/08/2019,29.352,0,NA
24/08/2019,29.452,0,NA
25/08/2019,29.853,1,NA
25/08/2019,30.054,1,NA
25/08/2019,30.154,1,NA
25/08/2019,29.953,1,NA
25/08/2019,29.953,1,NA
25/08/2019,30.558,1,NA
25/08/2019,29.953,1,NA
25/08/2019,29.252,1,NA
25/08/2019,29.152,1,NA
25/08/2019,29.352,1,NA
25/08/2019,29.552,1,NA
25/08/2019,29.452,1,NA
26/08/2019,29.452,1,NA
26/08/2019,29.552,1,NA
26/08/2019,29.352,1,NA
26/08/2019,29.752,1,NA
26/08/2019,29.853,1,NA
26/08/2019,30.054,1,NA
26/08/2019,29.053,1,NA
26/08/2019,29.053,1,NA
26/08/2019,29.752,1,NA
26/08/2019,29.652,1,NA
26/08/2019,29.552,1,NA
26/08/2019,29.652,1,NA
27/08/2019,29.652,1,NA
27/08/2019,29.853,1,NA
27/08/2019,29.853,1,NA
27/08/2019,29.853,1,NA
27/08/2019,29.752,1,NA
27/08/2019,29.853,1,NA
27/08/2019,30.154,1,NA
27/08/2019,30.255,1,NA
27/08/2019,30.255,1,NA
27/08/2019,30.356,1,NA
27/08/2019,30.255,1,NA
27/08/2019,30.154,1,NA
